state,age,sex,race_ethnicity,citizen,married,school,military,income,public_housing,phone,health,family_size,mother_origin,father_origin
9,23,1,4,2,2,3,1,44979,0,1,2,1,5,5
9,20,0,2,1,2,2,1,135070,0,1,2,3,6,3
9,21,1,3,1,2,2,1,216562,0,1,1,5,1,2
9,18,1,3,1,2,2,1,216562,0,1,2,5,1,2
9,17,0,3,1,2,1,1,216562,0,1,2,5,1,2
9,24,1,3,1,1,3,1,57775,0,1,2,2,2,2
9,23,0,3,1,1,3,1,57775,0,1,2,2,2,2
9,19,1,3,1,2,3,1,9222,0,1,3,2,2,2
9,24,1,3,1,2,3,1,13951,0,1,1,6,2,2
9,18,0,3,1,2,1,1,4368,0,1,3,2,2,2
9,21,1,1,1,2,3,1,305696,0,1,2,1,3,1
9,16,1,1,2,2,1,0,23000,0,1,3,6,3,3
9,16,1,3,1,2,1,0,60045,0,1,1,4,2,3
9,20,0,4,1,2,2,1,95546,0,1,1,3,5,1
9,23,1,4,2,2,3,1,22105,0,1,2,4,5,5
9,19,0,4,1,2,2,1,72529,0,1,1,3,5,5
9,18,0,1,1,2,1,1,78630,0,1,2,4,3,1
9,16,0,4,2,2,1,0,183204,0,1,1,3,5,5
9,24,0,1,1,2,2,1,32350,0,1,2,1,5,5
9,19,0,3,1,2,3,1,178211,0,1,3,6,3,3
9,24,0,3,1,2,3,1,7122,1,0,3,3,2,2
9,18,0,4,2,2,1,1,110001,1,1,2,3,5,5
9,24,1,3,2,3,3,1,40817,0,1,2,6,4,4
9,22,1,3,2,2,2,1,40817,0,1,2,6,4,4
9,17,1,3,2,2,2,1,40817,0,1,2,6,4,4
9,24,1,3,1,3,2,1,9881,0,1,1,2,4,4
9,21,1,3,1,2,2,1,49828,1,1,2,4,2,2
9,16,1,3,1,2,1,0,11650,1,1,2,4,1,2
9,24,1,3,1,2,3,1,97380,0,1,2,3,2,2
9,16,0,2,1,2,1,0,24000,0,1,1,3,4,4
9,24,1,4,2,1,3,1,111000,0,1,1,4,5,5
9,18,0,2,1,2,2,1,22616,0,1,5,3,3,3
9,17,0,4,1,2,1,1,31860,0,0,3,3,5,5
9,22,1,4,2,1,2,1,155241,0,1,1,4,5,5
9,24,0,4,1,1,3,1,155241,0,1,1,4,5,5
9,17,1,1,1,2,1,1,34296,0,1,1,4,4,1
9,16,0,1,1,2,1,0,34296,0,1,1,4,4,1
9,22,0,1,2,2,2,1,163119,0,1,1,3,6,6
9,23,0,1,1,1,3,1,76468,0,1,1,3,6,6
9,16,1,1,1,2,1,0,61190,0,1,3,2,5,1
9,22,1,3,1,2,3,1,86890,0,1,1,4,3,1
9,23,0,3,1,2,3,1,8600,1,1,2,2,2,2
9,24,0,3,1,2,3,1,8600,1,1,3,2,2,2
9,18,0,3,1,2,2,1,40000,0,1,1,2,2,2
9,16,0,3,1,2,1,0,56002,0,1,1,4,1,2
9,16,1,1,1,2,1,0,95000,0,1,1,5,6,1
36,16,0,1,1,2,1,0,79456,0,1,1,4,1,6
36,17,0,1,1,2,1,1,128686,0,1,1,4,6,1
36,22,0,3,1,2,3,1,10722,0,1,2,1,2,2
36,17,1,4,1,2,3,1,21925,0,1,2,6,5,5
36,23,1,3,1,1,2,1,83217,0,1,2,2,2,2
36,22,0,3,1,2,3,1,30500,0,0,2,1,2,2
36,21,1,2,2,2,3,1,16808,0,1,1,3,7,7
36,19,1,2,2,2,3,1,16808,0,1,1,3,7,7
36,18,1,2,2,2,1,1,16808,0,1,1,3,7,7
36,17,1,2,2,2,1,1,12856,0,1,2,5,7,7
36,23,1,3,1,2,2,1,24520,0,1,2,3,2,2
36,23,0,2,2,2,3,1,5000,0,1,1,1,8,8
36,20,1,5,2,2,2,1,0,0,1,2,1,7,7
36,23,0,1,1,2,1,1,11270,0,1,1,1,6,6
36,22,1,3,2,2,3,1,116252,0,1,1,4,4,4
36,22,1,4,2,1,3,1,21800,1,1,2,5,5,5
36,21,1,4,1,2,1,1,21800,1,1,1,5,5,5
36,18,0,3,1,2,3,1,21760,0,1,2,5,1,2
36,17,0,3,1,2,3,1,21760,0,1,2,5,1,2
36,23,1,3,1,2,3,1,31980,0,1,1,4,2,2
36,16,1,3,1,2,1,0,11000,0,1,1,3,3,3
36,17,0,3,1,2,1,1,10050,1,1,2,2,3,3
36,23,1,3,1,2,3,1,89649,0,1,2,3,1,2
36,18,1,3,1,2,1,1,95034,0,1,1,5,3,3
36,21,0,3,1,2,3,1,110414,0,1,2,5,1,2
36,22,0,3,2,2,2,1,54000,1,1,1,6,3,3
36,17,0,3,2,2,1,1,54000,1,1,1,6,3,3
36,18,1,2,1,2,2,1,55250,0,1,1,4,3,6
36,18,1,3,1,2,1,1,5640,1,1,2,2,2,1
36,16,1,3,1,2,3,0,12000,0,1,3,4,2,2
36,22,0,1,2,2,3,1,60000,0,1,2,1,5,5
36,20,1,3,1,2,1,1,6000,0,1,2,5,2,2
36,19,0,3,1,2,3,1,6000,0,1,2,5,2,2
36,24,1,2,2,2,2,1,65962,0,1,1,5,3,3
36,19,0,2,1,2,1,1,65962,0,1,1,5,3,3
36,20,0,2,1,2,2,1,65962,0,1,1,5,3,3
36,20,0,3,1,2,2,1,10440,1,1,3,2,3,4
36,16,0,3,1,2,1,0,13000,1,1,1,6,3,3
36,23,1,3,1,2,2,1,13290,0,1,3,5,3,3
36,17,1,3,2,2,1,1,13290,0,1,3,5,3,3
36,23,1,3,2,2,3,1,8325,1,1,3,4,3,3
36,24,0,3,1,2,2,1,35200,0,1,2,2,4,4
36,18,0,3,1,2,2,1,123000,0,1,1,4,3,3
36,23,0,3,1,2,3,1,18800,0,1,2,3,2,2
36,23,1,2,1,3,3,1,18800,0,1,4,3,1,7
36,16,1,3,2,2,1,0,27500,0,1,3,8,3,3
36,17,1,3,2,2,1,1,27500,0,1,3,8,3,3
36,22,0,3,1,2,3,1,59740,0,1,1,8,3,3
36,20,0,3,1,2,3,1,59740,0,1,1,8,3,3
36,16,1,3,1,2,1,0,59740,0,1,1,8,3,3
36,19,0,3,1,2,3,1,19500,0,1,1,4,1,2
36,17,0,3,1,2,1,1,19500,0,1,1,4,1,2
36,22,0,3,1,2,2,1,141050,0,1,1,5,2,3
36,20,0,3,1,2,2,1,141050,0,1,1,5,2,3
36,21,1,3,1,2,2,1,141050,0,1,1,5,2,2
36,20,1,3,1,2,2,1,16100,1,1,4,3,3,3
36,18,1,3,1,2,2,1,16100,1,1,4,3,3,3
36,19,0,3,1,2,3,1,0,0,1,3,6,3,3
36,20,1,3,1,2,1,1,0,0,1,3,6,3,3
36,18,1,3,1,2,2,1,26012,0,1,4,5,4,2
36,21,0,3,1,2,3,1,41000,0,1,3,2,3,2
36,22,0,3,2,2,3,1,60002,0,1,2,5,3,3
36,21,0,3,2,2,2,1,60002,0,1,2,5,3,3
36,20,0,3,2,2,2,1,60002,0,1,2,5,3,3
36,18,0,3,2,2,2,1,22350,0,1,2,3,3,3
36,16,1,3,2,2,2,0,22350,0,1,2,3,3,3
36,16,0,3,1,2,1,0,5500,0,1,2,4,2,1
36,16,1,3,2,2,1,0,21492,0,1,1,4,3,3
36,19,0,3,1,2,2,1,15392,0,1,1,3,3,3
36,19,0,3,1,2,2,1,42200,0,1,1,4,3,4
36,17,1,3,1,2,1,1,42200,0,1,1,4,3,4
36,22,1,3,1,3,3,1,4670,0,1,1,3,6,2
36,16,1,3,2,2,1,0,23003,0,1,1,5,3,3
36,20,0,3,2,2,2,1,4224,0,1,2,3,4,4
36,20,1,3,1,1,3,1,42320,0,1,5,3,2,2
36,23,0,2,1,2,3,1,115300,0,1,1,4,9,9
36,19,0,2,1,2,3,1,115300,0,1,1,4,9,9
36,24,1,2,2,1,2,1,30003,0,1,1,5,3,3
36,21,1,2,2,2,2,1,30003,0,1,1,5,3,3
36,19,1,2,2,2,2,1,29203,0,1,1,2,7,7
36,16,0,3,1,2,1,0,18720,0,1,1,2,2,1
36,17,0,3,1,2,3,1,15500,0,1,1,4,3,3
36,17,0,3,1,2,3,1,1740,0,1,4,3,3,3
36,21,0,3,2,2,2,1,51000,0,1,2,3,3,3
36,21,0,3,1,2,2,1,56210,0,1,1,2,2,4
36,24,1,3,1,2,2,1,56210,0,1,2,2,2,4
36,23,0,2,1,2,3,1,24216,0,1,1,4,3,3
36,24,0,2,2,2,2,1,39000,0,1,2,5,3,3
36,22,1,2,2,2,2,1,39000,0,1,2,5,3,3
36,18,0,2,2,2,1,1,39000,0,1,2,5,3,3
36,24,1,2,2,2,3,1,15000,0,1,1,2,3,3
36,16,0,3,1,2,1,0,4440,1,0,3,4,2,3
36,21,1,3,1,2,3,1,5102,1,1,2,4,2,1
36,17,0,3,1,2,1,1,5102,1,1,1,4,2,1
36,21,1,3,1,2,2,1,25000,1,1,2,4,3,3
36,18,0,3,1,2,3,1,25000,1,1,2,4,3,3
36,24,0,3,1,2,3,1,15000,0,1,2,3,3,3
36,19,0,3,2,2,2,1,56000,0,1,1,5,3,3
36,21,1,2,2,2,2,1,87202,0,1,2,4,4,4
36,19,1,2,1,2,2,1,31000,0,1,2,4,3,3
36,17,0,2,1,3,1,1,31000,0,1,2,4,3,3
36,22,1,1,1,2,3,1,79002,0,1,2,4,6,6
36,24,0,1,1,2,3,1,79002,0,1,2,4,6,6
36,18,0,4,2,2,2,1,78002,0,1,1,3,5,5
36,22,0,2,1,2,2,1,39000,0,1,1,3,3,3
36,16,1,2,1,2,1,0,39000,0,1,1,3,3,3
36,19,0,4,2,2,1,1,0,0,1,1,4,5,5
36,17,1,4,2,2,1,1,0,0,1,1,4,5,5
36,16,1,3,1,2,2,0,17600,0,1,2,2,4,4
36,18,0,2,2,2,1,1,49484,0,1,3,3,3,3
36,20,0,3,1,2,2,1,41053,0,0,3,3,1,3
36,23,1,4,2,2,3,1,13000,0,1,1,2,5,5
36,22,0,1,1,2,2,1,41700,0,1,2,3,7,7
36,21,1,3,1,2,3,1,6000,1,1,1,2,1,2
36,23,0,3,2,2,3,1,42000,0,1,2,3,3,3
36,18,0,3,1,2,1,1,13370,1,1,2,4,3,3
36,19,0,3,2,2,3,1,36316,0,1,1,1,3,3
36,22,0,3,1,2,3,1,32522,0,1,1,5,3,3
36,21,1,3,1,2,2,1,32522,0,1,1,5,3,3
36,17,1,1,1,2,1,1,18444,0,1,1,3,1,6
36,18,0,2,1,2,3,1,4722,0,1,2,2,3,3
36,24,1,3,2,2,2,1,18602,0,1,1,1,4,4
36,19,1,1,1,2,1,1,53400,0,1,1,6,6,6
36,16,1,1,1,2,1,0,53400,0,1,1,6,6,6
36,24,0,3,1,2,3,1,61000,0,1,3,5,3,3
36,19,0,3,1,2,3,1,61000,0,1,3,5,3,3
36,17,1,3,1,2,1,1,61000,0,1,3,5,3,3
36,18,1,2,1,2,2,1,140005,0,1,3,5,3,3
36,18,0,2,2,2,2,1,140005,0,1,3,5,3,3
36,18,0,2,1,2,2,1,140005,0,1,3,5,3,3
36,18,0,2,1,2,2,1,140005,0,1,3,5,3,3
36,16,1,3,2,2,1,0,12000,0,1,2,4,3,3
36,22,0,3,2,2,3,1,42000,0,1,2,7,3,3
36,20,1,2,2,2,2,1,688146,0,1,2,3,4,4
36,21,0,3,1,2,3,1,50010,0,0,2,2,3,3
36,20,1,3,2,2,1,1,35000,0,1,3,6,3,3
36,18,0,3,2,2,3,1,35000,0,1,3,6,3,3
36,17,0,3,2,2,1,1,35000,0,1,2,6,3,3
36,19,1,4,2,2,1,1,133000,0,1,1,4,5,5
36,21,1,1,1,2,2,1,63600,0,1,1,4,6,1
36,17,1,1,1,2,1,1,63600,0,1,1,4,6,1
36,21,0,3,1,2,2,1,1000,1,1,3,4,2,3
36,19,0,3,1,2,3,1,38800,0,1,2,3,3,3
36,18,0,3,1,2,1,1,38800,0,1,2,3,3,3
36,16,1,3,1,2,1,0,5820,1,1,1,3,1,2
36,18,0,3,1,2,1,1,85146,0,1,1,5,3,3
36,23,0,3,1,2,3,1,135000,0,1,3,1,1,2
36,22,0,3,1,2,2,1,70000,0,1,3,1,2,2
36,22,1,3,1,2,1,1,35244,0,1,1,4,4,4
36,20,1,3,1,2,2,1,35244,0,1,3,4,4,4
36,17,1,2,2,2,2,1,12054,0,1,1,4,3,3
36,17,0,2,2,2,3,1,12054,0,1,1,4,3,3
36,17,1,2,2,2,1,1,12054,0,1,1,4,3,3
36,23,0,2,1,3,3,1,41154,0,1,2,2,3,3
36,22,1,4,2,2,2,1,37300,0,1,2,6,5,5
36,21,0,4,1,2,2,1,37300,0,1,2,6,5,5
36,21,0,4,1,2,2,1,37300,0,1,2,6,5,5
36,24,0,4,2,1,2,1,63144,0,1,2,10,9,9
36,21,1,4,2,2,2,1,63144,0,1,2,10,9,9
36,18,1,4,2,1,1,1,63144,0,1,2,10,9,9
36,21,1,4,1,1,2,1,63144,0,1,2,10,5,5
36,18,0,1,1,2,2,1,53020,0,1,2,4,7,7
36,22,0,2,1,2,2,1,7500,0,1,3,2,7,7
36,19,0,1,1,2,2,1,164000,0,1,1,4,6,6
36,17,1,1,1,2,1,1,164000,0,1,1,4,6,6
36,18,0,1,1,2,2,1,204889,0,1,1,6,6,6
36,21,1,2,1,2,3,1,25654,0,1,1,2,3,3
36,20,1,4,2,2,2,1,79210,0,1,1,5,5,5
36,24,0,2,1,2,3,1,61000,0,1,2,3,3,3
36,22,0,2,2,2,2,1,130390,0,1,3,3,4,4
36,22,0,4,2,1,2,1,106000,0,1,2,6,5,5
36,24,0,2,1,2,3,1,55000,0,1,1,2,3,3
36,24,1,4,2,1,3,1,26390,0,1,1,3,5,5
36,22,0,2,1,2,3,1,117000,0,1,1,2,7,6
36,18,0,2,1,2,1,1,41122,0,1,3,4,3,3
36,19,0,2,2,1,1,1,20016,0,1,2,2,3,3
36,20,1,3,1,2,2,1,22728,0,1,1,2,3,3
36,22,1,2,2,1,2,1,12000,0,1,1,3,7,7
36,24,1,2,1,2,2,1,30000,0,1,1,2,3,3
36,17,0,2,1,2,1,1,28000,0,1,1,3,1,3
36,23,0,2,2,2,2,1,111500,0,1,3,3,3,3
36,21,1,3,1,2,2,1,34700,0,1,2,4,3,3
36,24,0,2,2,2,3,1,66796,0,1,1,4,4,4
36,16,1,2,1,1,1,0,79000,0,1,2,6,3,3
36,22,1,4,1,2,2,1,35000,0,1,2,3,5,5
36,23,1,3,1,2,3,1,30000,0,1,2,4,3,3
36,18,0,1,1,2,2,1,41000,0,1,2,3,6,6
36,22,0,1,1,2,2,1,41000,0,1,2,3,6,6
36,19,1,3,2,2,3,1,40000,0,1,3,4,3,3
36,23,1,3,2,2,3,1,40000,0,1,3,4,3,3
36,16,0,2,1,2,3,0,82106,0,1,3,6,3,3
36,24,1,2,1,2,3,1,82106,0,1,3,6,3,3
36,18,0,3,1,2,1,1,41600,0,1,3,5,2,2
36,17,1,3,1,2,1,1,41600,0,1,3,5,2,2
36,24,0,3,2,2,3,1,97760,0,1,1,9,3,3
36,24,0,3,2,2,3,1,97760,0,1,1,9,3,3
36,24,0,3,2,2,3,1,97760,0,1,1,9,3,3
36,19,1,3,1,2,2,1,98489,0,1,2,5,2,2
36,17,0,3,1,2,1,1,98489,0,1,2,5,2,2
36,21,0,1,1,2,2,1,127000,0,1,1,3,6,6
36,18,1,4,1,2,2,1,55733,0,1,2,3,5,5
36,24,1,4,1,2,3,1,138069,0,1,1,3,5,5
36,19,1,1,1,2,2,1,100367,0,1,2,7,6,6
36,17,0,1,1,2,1,1,100367,0,1,2,7,6,6
36,22,1,1,1,2,2,1,56177,0,1,2,5,6,6
36,23,0,1,1,2,3,1,56177,0,1,1,5,6,6
36,17,1,1,1,2,1,1,56177,0,1,1,5,6,6
36,20,1,3,1,2,3,1,10357,0,1,3,3,3,3
36,22,1,3,2,2,3,1,10357,0,1,3,3,3,3
36,17,1,3,2,2,1,1,21900,0,1,3,3,3,3
36,17,1,3,1,2,1,1,0,0,0,2,4,3,3
36,16,0,2,1,2,1,0,28452,0,1,2,4,3,1
36,19,0,4,1,2,2,1,57832,0,1,3,6,5,5
36,18,1,4,1,2,2,1,57832,0,1,3,6,5,5
36,20,0,4,2,2,2,1,25586,0,1,1,3,5,5
36,16,0,1,1,2,1,0,14100,0,1,1,6,9,9
36,17,0,4,1,2,1,1,107903,0,1,1,4,5,5
36,17,0,4,1,2,1,1,107903,0,1,1,4,5,5
36,20,1,1,1,2,2,1,124740,0,1,2,4,6,6
36,17,0,1,1,2,1,1,124740,0,1,2,4,6,6
36,24,0,3,2,2,3,1,35000,0,1,3,2,3,3
36,20,1,3,1,1,3,1,12000,0,0,2,2,3,3
36,23,1,3,2,2,3,1,91000,0,1,2,4,3,3
36,18,1,3,2,1,3,1,91000,0,1,2,2,3,3
36,24,0,3,2,2,3,1,91000,0,1,2,4,3,3
36,17,1,3,1,2,1,1,58500,0,1,2,2,3,3
36,22,1,2,2,2,2,1,70202,0,1,2,5,3,3
36,16,1,4,1,2,3,0,50972,0,1,3,5,5,5
36,16,0,4,1,2,1,0,31067,0,1,1,4,5,5
36,16,1,4,1,2,1,0,48000,0,1,2,3,5,5
36,21,1,4,1,2,2,1,39000,0,1,1,3,5,5
36,22,0,3,2,2,3,1,27000,0,0,2,2,4,4
36,23,1,3,2,1,3,1,20000,0,1,1,3,3,3
36,23,0,1,2,2,2,1,23000,0,1,2,1,5,5
36,22,1,1,1,2,3,1,39500,0,1,1,1,3,3
36,16,1,3,1,2,1,0,45000,0,1,1,3,3,3
36,23,1,3,2,2,3,1,139000,0,1,1,2,3,3
36,20,1,4,2,2,2,1,25550,0,1,1,3,5,5
36,17,0,4,2,2,1,1,25550,0,1,1,3,5,5
36,20,1,3,2,2,3,1,11800,0,0,2,2,3,3
36,17,0,3,2,2,1,1,6312,1,1,1,4,3,3
36,21,0,3,2,2,3,1,10000,0,1,2,4,3,3
36,20,0,3,2,2,3,1,19800,0,1,3,3,3,3
36,18,1,3,1,2,3,1,19800,0,1,3,3,3,3
36,18,0,3,1,2,2,1,37350,0,1,2,3,3,3
36,24,1,4,2,2,3,1,106170,0,1,3,1,5,5
36,16,1,3,2,2,1,0,20000,0,1,2,2,3,3
36,19,0,3,1,2,2,1,10500,0,1,4,3,3,3
36,21,0,2,1,2,2,1,30000,0,1,3,3,3,3
36,16,0,2,1,2,1,0,30000,0,1,3,3,3,3
36,22,1,3,1,2,2,1,40288,0,0,1,3,2,2
36,20,0,3,1,2,1,1,0,1,0,1,5,3,3
36,17,0,3,1,2,2,1,0,1,0,1,5,3,3
36,22,1,3,1,2,3,1,136897,1,1,1,5,3,3
36,20,1,3,1,2,2,1,136897,1,1,1,5,3,3
36,18,0,3,1,2,1,1,136897,1,1,1,5,3,3
36,18,1,3,1,2,2,1,136897,1,1,1,5,3,3
36,16,1,3,1,2,1,0,7600,1,1,1,3,3,3
36,23,0,1,1,1,2,1,36800,0,1,1,2,6,6
36,22,1,1,1,1,2,1,36800,0,1,1,2,1,3
36,22,1,1,2,2,2,1,36000,0,1,1,1,6,6
36,24,1,3,1,2,3,1,39000,0,1,2,5,3,3
36,19,0,3,2,2,2,1,33000,0,1,2,2,4,4
36,18,0,3,2,2,3,1,33000,0,1,1,2,4,4
36,18,0,3,1,2,1,1,247021,0,1,1,4,4,4
36,17,0,3,1,2,1,1,12007,1,1,3,5,2,2
36,22,1,3,1,2,2,1,23500,0,1,3,4,3,3
36,20,1,3,1,2,2,1,23500,0,1,3,4,3,3
36,18,1,3,1,2,1,1,23500,0,1,3,4,3,3
36,19,0,3,1,2,1,1,14400,1,0,3,3,3,3
36,17,0,3,1,2,1,1,14400,1,0,3,3,3,3
36,17,0,3,1,2,1,1,7752,0,1,2,4,1,3
36,20,1,3,1,2,3,1,7752,0,1,2,4,1,3
36,19,1,3,2,2,3,1,35000,1,1,2,5,3,3
36,18,1,3,1,2,1,1,35000,1,1,2,5,3,3
36,16,0,3,1,2,1,0,35000,1,1,2,5,3,3
36,24,1,3,1,2,3,1,45500,0,1,1,1,3,3
36,19,0,3,1,2,2,1,35840,0,1,2,5,3,3
36,20,0,3,1,2,3,1,113322,0,1,1,4,3,3
36,23,1,3,1,2,3,1,113322,0,1,1,4,3,3
36,21,0,4,1,2,2,1,48000,0,1,1,4,5,5
36,19,1,4,1,2,2,1,48000,0,1,1,4,5,5
36,24,1,4,1,2,3,1,55000,0,1,1,3,5,5
36,20,0,2,1,2,3,1,66500,0,1,1,3,9,9
36,23,1,3,2,1,3,1,39100,0,1,2,3,3,5
36,23,1,3,2,1,3,1,23125,0,1,1,4,3,3
36,20,1,3,1,2,1,1,23125,0,1,1,4,3,3
36,20,1,3,2,2,3,1,32655,0,0,1,4,3,3
36,21,1,3,1,2,3,1,48200,0,1,3,3,1,3
36,24,0,2,1,1,3,1,56354,0,1,2,3,3,3
36,17,0,2,2,2,1,1,172889,0,1,3,8,3,3
36,21,0,1,1,2,2,1,31900,0,1,2,1,1,8
36,21,0,1,1,2,2,1,31900,0,1,2,1,1,6
36,23,0,3,1,2,2,1,22720,0,1,1,4,3,3
36,24,1,2,1,2,2,1,48000,0,1,3,3,3,3
36,18,1,1,1,2,2,1,154000,0,1,3,3,3,1
36,17,0,3,1,2,1,1,30286,1,1,1,4,4,1
36,23,0,3,1,2,3,1,26210,0,0,3,4,4,4
36,24,0,4,1,2,3,1,139500,0,1,2,4,4,4
36,23,0,1,1,2,3,1,298870,0,1,2,4,1,6
36,20,0,1,1,2,2,1,298870,0,1,2,4,1,6
36,16,1,2,1,2,1,0,82648,0,1,1,4,1,3
36,24,0,2,1,2,2,1,61135,0,1,1,3,3,3
36,22,0,3,1,2,3,1,92700,0,1,1,5,3,3
36,19,1,2,1,2,2,1,17726,0,1,3,4,4,4
36,18,1,2,1,2,2,1,108956,0,1,1,4,3,3
36,20,0,3,1,2,2,1,108476,0,1,3,4,4,4
36,18,1,3,1,2,2,1,108476,0,1,2,4,4,4
36,16,0,3,1,2,1,0,76059,0,1,2,2,4,4
36,19,0,4,1,2,3,1,112200,0,1,3,6,5,5
36,18,0,4,1,2,1,1,112200,0,1,2,6,5,5
36,24,1,2,2,2,3,1,27032,0,1,1,3,3,3
36,23,0,3,2,1,3,1,60000,0,1,3,4,4,4
36,16,1,3,1,2,1,0,60000,0,1,3,4,4,4
36,19,1,3,1,2,2,1,28180,0,1,1,4,3,3
36,22,0,3,1,2,3,1,59000,0,1,3,2,3,3
36,23,0,4,1,2,3,1,110250,0,1,2,1,5,5
36,23,1,1,2,2,3,1,30000,0,1,4,2,5,5
36,17,1,4,1,2,1,1,75000,0,1,1,3,5,5
36,23,1,4,2,2,2,1,25000,0,1,1,4,5,5
36,23,0,4,2,2,2,1,25000,0,1,1,4,5,5
36,22,0,2,1,2,2,1,32000,0,1,2,5,9,9
36,22,1,3,1,2,3,1,90816,0,1,3,2,3,1
36,24,1,3,1,2,3,1,112421,0,1,1,4,4,1
36,24,0,1,1,2,3,1,112421,0,1,1,4,4,1
36,16,0,4,1,2,1,0,20000,0,1,2,5,5,5
36,18,1,4,1,2,2,1,22225,0,1,1,3,5,5
36,17,0,3,1,2,1,1,59313,0,1,1,3,3,3
36,23,1,3,1,2,3,1,35000,0,1,2,3,3,3
36,21,0,3,1,2,3,1,26000,0,1,1,4,4,4
36,18,0,3,1,2,1,1,26000,0,1,1,4,4,4
36,22,0,3,2,2,3,1,36000,0,1,3,6,3,3
36,16,1,4,1,2,1,0,500,0,0,1,6,5,5
36,20,1,4,1,2,2,1,42172,0,1,2,4,5,5
36,21,0,4,1,2,2,1,42624,0,1,1,5,3,5
36,22,0,3,1,2,3,1,82000,0,1,3,3,4,4
36,16,0,3,1,2,1,0,43000,0,1,5,5,2,2
36,16,0,3,1,2,1,0,43000,0,1,2,5,2,2
36,19,1,1,1,2,3,1,50000,0,1,3,4,6,6
36,19,1,1,1,2,3,1,18000,0,1,3,6,6,6
36,19,0,1,1,2,3,1,18000,0,1,3,6,6,6
36,20,0,2,2,2,3,1,115589,0,1,1,5,7,7
36,24,0,4,2,2,2,1,31000,0,1,1,3,5,5
36,22,1,4,2,2,2,1,31000,0,1,1,3,5,5
36,22,0,4,1,2,2,1,15000,0,1,1,4,5,5
36,18,1,4,1,2,2,1,15000,0,1,1,4,5,5
36,22,0,3,1,2,2,1,166992,0,1,1,3,1,3
36,22,1,4,1,2,3,1,64500,0,1,1,6,5,5
36,21,0,3,1,2,3,1,34978,0,0,1,3,2,1
36,21,0,3,1,2,3,1,74900,0,1,1,3,3,4
36,18,0,3,1,2,2,1,74900,0,1,1,3,3,4
36,23,1,3,2,1,3,1,20000,0,1,2,4,3,3
36,22,0,3,1,1,3,1,31000,0,1,1,3,1,3
36,24,0,3,1,2,3,1,67000,0,1,1,2,4,4
36,22,1,3,2,2,3,1,67000,0,1,1,2,4,4
36,22,1,3,2,2,1,1,50881,0,1,1,4,4,4
36,23,1,3,1,2,2,1,105000,0,1,3,4,3,3
36,18,1,3,1,2,1,1,80000,0,1,2,5,4,4
36,16,1,3,1,2,3,0,80000,0,1,2,5,4,4
36,24,1,3,1,1,3,1,90000,0,1,1,2,6,2
36,20,1,3,1,2,3,1,116825,0,1,1,1,3,3
36,20,1,3,1,2,3,1,116825,0,1,1,1,3,3
36,17,1,3,1,2,1,1,1000,0,1,3,2,4,1
36,20,0,3,1,2,3,1,75000,0,1,2,5,3,3
36,18,1,3,1,2,1,1,51000,0,1,1,5,4,4
36,24,0,3,1,2,3,1,69000,0,1,4,4,4,4
36,21,0,3,1,2,3,1,55000,0,1,3,11,3,3
36,18,0,3,1,2,3,1,55000,0,1,3,11,3,3
36,16,0,3,1,2,1,0,55000,0,1,3,11,3,3
36,18,1,3,1,2,3,1,55000,0,1,3,11,3,3
36,24,1,3,1,2,2,1,100000,0,1,3,3,1,2
36,20,1,3,2,2,1,1,40000,0,1,2,4,4,4
36,20,1,3,2,2,3,1,81640,0,1,1,7,3,3
36,21,1,3,2,2,3,1,81640,0,1,1,7,3,3
36,19,1,3,1,2,3,1,49360,0,1,1,5,2,2
36,23,1,3,1,2,3,1,49360,0,1,1,5,2,2
36,24,0,3,2,2,3,1,95000,0,0,3,3,3,3
36,24,0,3,2,2,3,1,95000,0,0,3,3,3,3
36,24,0,3,2,2,3,1,95000,0,0,3,1,3,3
36,18,1,2,1,2,2,1,23362,0,1,1,3,5,5
36,20,1,4,2,2,2,1,70950,0,1,1,4,5,5
36,17,1,4,2,2,1,1,70950,0,1,1,4,5,5
36,16,1,4,2,2,1,0,70950,0,1,1,4,5,5
36,22,1,4,1,1,3,1,15000,0,1,3,4,5,5
36,19,1,2,1,2,3,1,81000,0,1,2,3,3,3
36,24,1,2,2,1,2,1,158202,0,1,1,2,3,3
36,19,1,2,1,2,3,1,248856,0,1,3,6,3,3
36,21,0,2,1,2,3,1,43005,0,1,2,5,3,3
36,19,0,2,1,2,2,1,43005,0,1,2,5,3,3
36,18,0,2,1,2,1,1,43005,0,1,2,5,3,3
36,20,1,4,1,2,2,1,50000,0,1,3,5,5,5
36,23,1,4,1,2,3,1,48502,0,1,2,3,5,5
36,24,1,2,2,2,3,1,172548,0,1,2,8,3,3
36,21,0,2,1,2,3,1,172548,0,1,3,8,3,3
36,21,0,2,1,2,2,1,24140,0,1,2,4,3,3
36,20,1,2,1,2,2,1,24140,0,1,2,4,3,3
36,22,1,4,1,2,3,1,38366,0,1,1,5,5,5
36,18,0,4,1,2,2,1,38366,0,1,1,5,5,5
36,16,1,4,1,1,1,0,30000,0,1,2,5,5,5
36,17,0,1,2,2,1,1,13000,0,1,2,4,6,6
36,22,0,4,1,2,2,1,459969,0,1,2,4,5,5
36,21,0,4,1,2,2,1,459969,0,1,2,4,5,5
36,21,1,2,1,2,3,1,11200,0,1,3,5,3,3
36,19,1,2,1,2,1,1,11200,0,1,2,5,3,3
