state_fips_code,state,year,fertility,waiver,tanf,percapinc,emp_all,emp_s,emp_r,earn_all,earn_s,earn_r,ur,popdens,rgov,rpres,ba
1,"Alabama",1974,74.5999984741211,0,0,4.33199977874756,1310432,274822,211128,7.63399982452393,4.26100015640259,4.56899976730347,5.5,71.4199981689453,0,0.723999977111816,10.3999996185303
1,"Alabama",1975,71.5,0,0,4.7649998664856,1294098,276043,209214,8.23900032043457,4.53399991989136,4.86399984359741,8.89999961853027,72.3000030517578,0,0.723999977111816,10.6999998092651
1,"Alabama",1976,69.4000015258789,0,0,5.31199979782104,1341510,284077,221866,8.96700000762939,5.00099992752075,5.22300004959106,6.40000009536743,73.1800003051758,0,0.723999977111816,11
1,"Alabama",1977,72.5999984741211,0,0,5.79300022125244,1397748,289043,233051,9.61299991607666,5.38000011444092,5.54300022125244,6.80000019073486,74.0599975585938,0,0.442999988794327,11.3000001907349
1,"Alabama",1978,68.5999984741211,0,0,6.46099996566772,1451022,302212,241694,10.4840002059937,6.04500007629395,5.93800020217896,5.90000009536743,74.9400024414062,0,0.442999988794327,11.6000003814697
1,"Alabama",1979,70.9000015258789,0,0,7.13700008392334,1475256,302198,246671,11.41100025177,6.67500019073486,6.37400007247925,6.80000019073486,75.8199996948242,0,0.442999988794327,11.8999996185303
1,"Alabama",1980,70.6999969482422,0,0,7.83599996566772,1467786,303341,244994,12.4610004425049,7.48699998855591,6.82999992370605,8.80000019073486,76.6999969482422,0,0.442999988794327,12.1999998092651
1,"Alabama",1981,67.5999984741211,0,0,8.67800045013428,1460968,311657,244716,13.5299997329712,8.23400020599365,7.24700021743774,10.6999998092651,76.9899978637695,0,0.488000005483627,12.5
1,"Alabama",1982,65.9000015258789,0,0,9.16800022125244,1428094,321409,242489,14.3079996109009,8.86999988555908,7.59800004959106,14.3999996185303,77.2799987792969,0,0.488000005483627,12.8999996185303
1,"Alabama",1983,64.3000030517578,0,0,9.78400039672852,1443691,334010,247843,15.1099996566772,9.2810001373291,8.08399963378906,13.6999998092651,77.5699996948242,0,0.488000005483627,13.1999998092651
1,"Alabama",1984,64,0,0,10.8030004501343,1505678,345906,262512,15.9029998779297,9.85000038146973,8.54899978637695,11.1000003814697,77.8600006103516,0,0.488000005483627,13.6000003814697
1,"Alabama",1985,64,0,0,11.5659999847412,1563042,362316,274477,16.6439990997314,10.4729995727539,8.84000015258789,8.89999961853027,78.1500015258789,0,0.605000019073486,13.8999996185303
1,"Alabama",1986,63.2000007629395,0,0,12.1639995574951,1592414,380116,286479,17.3209991455078,11.3030004501343,9.22399997711182,9.80000019073486,78.4400024414062,0,0.605000019073486,14.3000001907349
1,"Alabama",1987,62.9000015258789,0,0,12.826000213623,1643859,406069,300804,17.9409999847412,12.1940002441406,9.33500003814697,7.80000019073486,78.7300033569336,1,0.605000019073486,14.6000003814697
1,"Alabama",1988,64.3000030517578,0,0,13.6979999542236,1694630,424896,307931,18.6310005187988,12.6230001449585,9.61200046539307,7.19999980926514,79.0199966430664,1,0.605000019073486,15
1,"Alabama",1989,66.4000015258789,0,0,14.8649997711182,1733946,437023,316052,19.2119998931885,13.4219999313354,9.77000045776367,7,79.3099975585938,1,0.592000007629395,15.3000001907349
1,"Alabama",1990,67.3000030517578,0,0,15.7229995727539,1764069,454447,321969,20.1110000610352,14.289999961853,10.0329999923706,6.90000009536743,79.5999984741211,1,0.592000007629395,15.6999998092651
1,"Alabama",1991,65.6999969482422,0,0,16.4060001373291,1769184,471015,327329,20.9300003051758,14.8620004653931,10.335000038147,7.19999980926514,80.4000015258789,1,0.592000007629395,16.2999992370605
1,"Alabama",1992,64.8000030517578,0,0,17.3269996643066,1804401,490541,338654,21.9260005950928,16.1790008544922,10.7170000076294,7.40000009536743,81.1999969482422,1,0.592000007629395,16.8999996185303
1,"Alabama",1993,63.9000015258789,0,0,17.7639999389648,1841991,515432,350016,22.3470001220703,16.3939990997314,10.9680004119873,7.59999990463257,82,1,0.476000010967255,17.5
1,"Alabama",1994,62.9000015258789,0,0,18.6060009002686,1870495,517113,361683,23.1879997253418,17.048999786377,11.4440002441406,6,82.8000030517578,1,0.476000010967255,18.2000007629395
1,"Alabama",1995,61.9000015258789,0,0,19.4409999847412,1917496,540505,376558,23.9160003662109,17.7220001220703,11.6669998168945,6.30000019073486,83.5999984741211,1,0.476000010967255,18.7999992370605
1,"Alabama",1996,62.0999984741211,0,0.170000001788139,20.0809993743896,1938187,559542,389509,24.6590003967285,18.2369995117188,11.8940000534058,5.09999990463257,84.4000015258789,1,0.476000010967255,19.3999996185303
1,"Alabama",1997,62.0999984741211,0,1,20.9300003051758,1974089,581854,396848,25.5270004272461,18.9810009002686,12.3979997634888,5.09999990463257,85.1999969482422,1,0.500999987125397,20
1,"Alabama",1998,63.2000007629395,0,1,22.0249996185303,2009232,609373,398138,26.4069995880127,19.5410003662109,13.0249996185303,4.19999980926514,86,1,0.500999987125397,20.6000003814697
1,"Alabama",1999,63.2999992370605,0,1,22.7220001220703,2025381,620366,406640,27.4440002441406,20.298999786377,13.5550003051758,4.80000019073486,86.8000030517578,0,0.500999987125397,21.7999992370605
1,"Alabama",2000,65.1999969482422,0,1,23.7639999389648,2025925,632666,406340,28.4529991149902,21.1870002746582,13.8699998855591,4.59999990463257,87.5999984741211,0,0.500999987125397,20.3999996185303
1,"Alabama",2001,62.4000015258789,0,1,24.7169990539551,2007366,638654,404392,29.4360008239746,22.2159996032715,14.4449996948242,4.69999980926514,88.0400009155273,0,0.564999997615814,20.2000007629395
1,"Alabama",2002,61.2000007629395,0,1,25.4090003967285,1990053,653001,413502,30.4799995422363,22.4080009460449,15.1129999160767,5.40000009536743,88.4800033569336,0,0.564999997615814,22.7000007629395
1,"Alabama",2003,62.5999984741211,0,1,26.326000213623,1985850,666994,419774,31.5650005340576,23.1060009002686,15.3990001678467,5.5,88.9199981689453,1,0.564999997615814,22.7000007629395
